Full_CD8_control_1	Full_CD8_control_2	Full_CD8_control_3	Full_CD8_control_4	Full_CD4_control_1	Full_CD4_control_2	Full_CD4_control_3	Full_CD4_control_4	Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	Full_CD4_V7_1	Full_CD4_V7_2	Full_CD4_V7_3	Full_CD4_V7_4
TIMM10B	920.921047012907	1309.80954711146	1174.1728207507	1295.04096399884	1075.30405143488	1063.92610796145	372.910118188303	214.667554603642	321.897872237154	404.07658359376	1237.73844266063	997.631804869442	886.900654873051	986.119190471729	941.289398433664	1113.72572371974
DNHD1	105.663572762534	97.7635624646383	102.38270471589	134.225117784011	42.4772631876252	94.1687789174385	54.5973377458013	36.3644491405076	27.9911193249699	129.187946197044	80.3277565718346	39.9763412458815	60.0505651736962	49.8434873281052	38.5225198647229	130.514733248407
RRP8	224.89861358631	238.854158294287	664.104030589554	508.204066644291	431.0655597559	904.563559024241	192.635889782356	227.57106881479	713.773542786733	226.321740330159	439.643312850149	981.641268371089	582.952409609266	894.250802063064	732.765323513751	869.228123434393
ILK	4.8469528790153	5.55474786730899	0	24.9936426218504	1.57323196991204	1.81093805610459	0	26.9800751687637	0	3.88535176532462	13.8198290876275	5.3301788327842	6.46698394178266	6.84126296660268	3.34978433606286	0
TAF10	164.79639788652	169.975284739655	159.569440683323	75.9066183330271	163.616124870853	77.8703364124973	203.967412710729	186.51443268841	167.946715949819	189.410898559575	142.516987466158	110.157029210873	127.491969138001	146.598492141486	109.705437006059	119.203456366879
TPP1	2173.37367095046	2470.75185137904	2532.81898333183	3243.61939803569	3688.44235345879	1743.02787900067	2140.62769501463	1397.09867504337	1491.9266600209	1502.6597952393	1744.75342231297	1248.1502100103	1406.10707991332	1465.00759813392	1766.17379118914	2237.0225278777
DCHS1	0	0	0	0	0	0	0	0	0	0	0.863739317976717	0	9.23854848826095	5.86393968565944	0	0.870098221656049
MRPL17	787.145147552085	978.746574219845	716.678933011226	1146.00479873521	681.996058956871	860.195576649679	709.765390695417	157.18826402671	179.143163679807	253.519202687431	1501.17893464353	1326.32616622447	942.331945802617	776.972008349876	906.954108989019	813.541837248406
OR2AG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6A2	0	0	0	0	0	0	2.06027689606797	0	0	0	0	0	0	0	0	0
OR10A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6617679898089
OR10A2	0	0	0	0	0	0	0	0	0	0	0	0	2.77156454647828	0	0	0.870098221656049
OR10A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837446084015715	0
OR2D3	0	0	0	0	0	0	0	0	0	0	12.9560897696507	12.4370839431631	0	0	0	0
ZNF215	81.428808367457	0	112.528738516563	20.3651902844707	0	0	0	0	221.129842667262	0	63.916709530277	94.1664927125208	0.923854848826095	44.956870923389	0	44.3750093044585
ZNF214	0	0	0	0	0	0	2.06027689606797	0	0	0	0	0	0.923854848826095	0	0	0
NLRP14	0	0	0	0	0	0	0	3.51914023940396	0	0.971337941331154	0	0	1.84770969765219	0	0	1.7401964433121
RBMXL2	0	0	0	0	0	0	0	0	0	0	0	0	1.84770969765219	0	0.837446084015715	0
SYT9	0	0	0	1.85138093495188	0	0	0	0	0	0	3.45495727190687	0	0.923854848826095	0	0	0
OLFML1	16.479639788652	0	0	0	0	0	0	0	0	0	0	0	13.8578227323914	0	0	0
PPFIBP2	39.7450136079255	3.3328487203854	1.84473341830432	72.2038564631233	6.29292787964818	0	0	0	0	0	0	8.88363138797366	0.923854848826095	0	1.67489216803143	0
CYB5R2	0	0	0	0	118.779013728359	37.124230150144	0	35.1914023940396	0	0	0	7.10690511037893	74.8322427549137	0	0	15.6617679898089
OVCH2	0	0	0	0	1.57323196991204	0	0	0	0	3.88535176532462	0	0	0	0	0	0
OR5P2	0	1.1109495734618	0	0	0.786615984956022	0	0	0	0	0	0	0	0	0	0	0
OR5P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NLRP10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF3F	720.257197821674	1075.39918711102	595.848894112294	917.359253268656	589.961988717017	775.986957040816	1039.40969406629	1180.0850269468	1857.21076721175	1600.76492731374	1036.48718157206	891.028228213758	805.601428176355	1133.69500589416	720.203632253515	801.360462145221
TUB	11.6326869096367	37.7722854977012	1.84473341830432	1.85138093495188	41.6906472026692	0	0	0	57.3817946161883	16.5127450026296	10.3648718157206	3.55345255518946	0.923854848826095	13.6825259332054	32.6603972766129	13.9215715464968
RIC3	122.143212551186	383.277602844321	288.700779964625	190.692236300044	118.779013728359	391.162620118591	331.704580266944	167.745684744922	72.7769102449218	17.4840829439608	292.807628794107	326.029271938633	410.191552878786	541.437097642555	303.992928497705	328.027029564331
LMO1	0	0	0	0	0	0	0	0	0	0	0	0	0.923854848826095	0	0	0
STK33	0	46.6598820853956	6.4565669640651	9.2569046747594	0.786615984956022	48.8953275148239	0	0	2.79911193249699	20.3980967679542	0.863739317976717	83.5061350469524	1.84770969765219	3.90929312377296	0.837446084015715	1.7401964433121
TRIM66	58.1634345481836	297.734485687762	259.185045271756	60.1698803859361	7.0795438646042	86.9250266930202	0	146.630843308498	13.995559662485	163.184774143634	109.694893383043	63.9621459934103	121.948840045045	86.9817720039483	96.3062996618072	66.1274648458597
RPL27A	3190.26438496787	3938.31623792208	3233.81768228746	3373.21606348232	3653.04463413577	3474.28466063665	4485.22280273998	1330.2350104947	1985.96991610662	1273.42404108514	3568.10712256182	3671.60485264951	4045.56038300947	3697.21397180828	4044.02713971189	4231.28765191337
DENND2B	5.81634345481836	0	5.53420025491295	18.5138093495188	28.3181754584168	0	0	0	0	14.5700691199673	13.8198290876275	0	14.7816775812175	0.97732328094324	10.8867990922043	13.0514733248407
AKIP1	94.0308858528968	305.511132701995	720.368399847835	430.446067376312	21.2386315938126	1154.47301076667	188.51533599022	104.401160435651	65.7791304136793	185.52554679425	249.620662895271	952.325284790776	552.465199598005	708.559378683849	632.271793431865	802.230560366877
C11orf16	6.78573403062142	0	0.922366709152158	0	0	0	0	0	0	14.5700691199673	6.04617522583702	2.6650894163921	37.8780488018699	21.5011121807513	10.8867990922043	0
ASCL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM9B	332.50096750045	427.715585782793	392.928218098819	548.934447213232	285.541602539036	651.937700197651	235.901704599783	649.867897543265	841.133135715346	530.35051596681	335.130855374966	2412.79428497365	1205.63057771805	192.532686345818	1110.45350740484	537.720700983438
NRIP3	195.816896312218	116.649705213489	158.647073974171	72.2038564631233	710.314234415288	383.01339886612	87.5617680828889	104.401160435651	11.196447729988	81.592387071817	84.6464531617182	51.5250620502472	164.446163091045	78.1858624754592	94.6314074937758	63.5171701808916
SCUBE2	0	0	1.84473341830432	0	0	0	21.6329074087137	0	0	0	0	0	7.39083879060876	0	0	1.7401964433121
DENND5A	1318.37118309216	1468.6753361165	317.294147948342	932.170300748271	2568.30119088141	2048.17094145429	2739.13813332237	2201.80874312041	1016.07763149641	798.439787774209	1023.53109180241	498.371720865322	1977.97323133667	2239.04763664096	2065.97948926677	1989.91463292738
TMEM41B	2569.85441645391	2320.7736589617	2592.77281942672	2659.50871305838	3294.34774499582	2516.29842895732	2081.90980347669	4369.59913059325	817.340684289121	2438.0582327412	1951.1871193094	1485.3431680692	1647.23319545693	1963.44247141497	1920.26387064803	2471.94904772484
IPO7	1158.42173808466	849.876423698276	1100.38348401852	894.216991581758	567.150125153292	488.047806120186	1178.47838455088	1526.13381715485	2624.16743671593	1870.7968750038	1626.42113575016	958.543826762358	980.209994604487	944.09428939117	749.514245194065	971.029615368151
ZNF143	1240.81993702792	790.996096304801	925.133809279614	615.5841608715	951.018725811831	554.147045168004	1180.53866144695	1509.7111627043	1879.60366267173	2608.04237247415	1379.39169080882	1175.30443262892	1025.47888219697	1268.56561866433	819.022270167369	1175.50269745732
WEE1	1738.11730241489	1618.65352853384	1432.4354993133	1714.37874576544	1763.5930382714	808.583842050698	2031.43301952302	1465.13538633852	2393.24070228493	2232.13458917899	1394.9389985324	787.978104113263	700.28197541018	745.697663359692	702.617264489185	974.510008254775
SWAP70	597.144594694685	318.842527583536	602.305461076359	402.675353352034	194.294148284137	189.243026862929	434.718425070343	239.30153627947	170.745827882316	182.611532970257	90.6926283875552	65.7388722710051	49.8881618366091	113.369500589416	98.8186379138544	126.164242140127
SBF2	0	92.2088145973293	1.84473341830432	94.4204276825459	17.3055516690325	54.3281416831376	115.375506179807	119.650768139735	0	190.382236500906	75.1453206639743	63.9621459934103	23.0963712206524	0	10.0493530081886	1.7401964433121
ADM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7401964433121
AMPD3	74.6430743368356	128.870150521569	16.6026007647388	52.7643566461286	544.338261589567	96.8851860015954	349.216933883522	138.419516083223	130.15870486111	21.3694347092854	1.72747863595343	13.3254470819605	72.9845330572615	206.215212279024	206.849182751882	120.943652810191
RNF141	890.869939163012	553.252887583976	940.814043335201	707.227517151618	1002.14876483397	889.170585547352	944.636956847166	538.428456628806	463.253024828252	660.509800105185	564.021774638796	1088.24484502677	723.378346630832	679.239680255552	723.553416589578	858.786944774521
LYVE1	0	0	0	0	0	0	2.06027689606797	0	0	12.627393237305	0	0	0.923854848826095	1.95464656188648	0	0.870098221656049
IRAG1	0	0	0	0	0	19.9203186171505	0	0	0	0	0	0	1.84770969765219	0	0	6.09068755159234
CTR9	1384.28974224677	1667.53530976616	2861.18153178999	1370.94758233187	856.624807617108	1669.68488772843	1963.44388195278	1303.25493532593	2508.0042915173	1910.62173059838	1785.34917025787	1479.12462609761	1276.76740107766	1505.07785265259	1541.73824067293	1675.80917490955
EIF4G2	22118.5847680984	22398.9653001368	20426.7331408837	24540.9799832546	26189.5926031258	18283.2306144319	18878.3171986709	23788.2149716243	28989.0027289051	21241.2181010297	21961.435898876	16947.3035988373	14114.6543803651	21649.6653194546	17278.1876054122	19329.2319940891
ZBED5	1247.60567105854	1299.8110009503	1219.36878949915	1080.28077554442	1146.09949008092	1159.90582493499	1938.72055919996	1858.10604640529	3009.04532743427	1854.28413000117	1095.22145519448	758.66212053295	993.143962488052	943.116966110226	1123.01519866507	892.720775419107
GALNT18	0	0	0	0	2.35984795486807	0	0	0	0	0	0.863739317976717	0	0	0	0	0
CSNK2A3	4.8469528790153	0	0	0.92569046747594	1.57323196991204	0.905469028052294	1.03013844803399	0	0	0.971337941331154	2.59121795393015	0.888363138797366	0.923854848826095	2.93196984282972	1.67489216803143	1.7401964433121
USP47	2103.57754949264	2405.20582654479	1988.62262493205	2183.70381277574	2294.55882811672	2600.50704856619	4457.40906464306	3081.5938029714	5034.20281059584	3755.19248118624	1994.37408520824	2961.80270475042	3268.59845514672	1766.02316866443	3127.02367771468	2319.68185893503
DKK3	0	0	1.84473341830432	0	0	0	0	0	0	0	0	0	18.4770969765219	0	0	0
MICAL2	647.552904636444	311.065880569304	943.581143462657	1084.9092278818	551.417805454171	729.808036610149	798.35729722634	546.639783854082	1799.82897259557	1097.6118737042	1177.27669040226	894.581680768947	958.961333081486	1107.30727730869	1093.70458572452	1029.32619621911
PARVA	0	0	0	0	0	15.392973476889	0	0	0	0	0	0	6.46698394178266	0	0	2.61029466496815
TEAD1	0	2.2218991469236	0	0	0	0	3.09041534410196	0	0	0	5.1824359078603	1.77672627759473	6.46698394178266	0	0	0
RASSF10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMAL1	390.664402048633	738.781466352096	652.113263370576	451.736948128259	578.162748942676	373.958708585597	787.025774297966	1021.72371617362	657.791304136793	725.589442174372	588.206475542144	333.136177049012	623.602022957614	448.591385952947	416.21070375581	613.419246267515
BTBD10	1702.24985111017	1243.15257270375	1473.019634516	1346.87963017749	1976.76597019448	1478.6309228094	892.099895997433	2145.50249928995	2737.53146998206	2153.45621593117	1212.69000243931	865.265697188634	985.753123697443	1685.88265962709	1179.12408629413	1428.70127995923
PTH	0	0	0	0	0	0	2.06027689606797	0	0	0	0	0	0	0	0	0
FAR1	1591.73932546862	1954.1602997193	3049.34434045703	3382.47296815708	1868.99958025551	1849.87322431084	3122.34963599102	1899.16268253167	5546.44029424279	3180.1604199182	2649.95222755257	3700.92083622983	2315.18025115819	2708.16281149372	3003.08165728035	2195.25781323821
SPON1	0	11.109495734618	0	0	121.925477668183	0	0	38.7105426334436	0	10.6847173546427	0.863739317976717	2.6650894163921	12.0101130347392	24.433082023581	6.69956867212572	13.0514733248407
RRAS2	274.337532952266	227.744662559669	364.334850115102	228.645545466557	221.039091772642	420.137629016264	118.465921523909	512.621428206511	1342.17417163231	1383.18522845556	532.063419873657	296.71328835832	726.149911177311	259.967992730902	273.844869473139	554.252567194903
COPB1	11255.5939756493	7566.67754484831	9002.29908132506	9619.77533800997	10666.5127560037	8191.7782967891	10569.2204768287	9540.38918902414	7939.68099652772	6745.94200254487	7449.75161754918	6461.06510847324	5917.29030673114	7453.06734047315	7601.49810461064	6413.49399182674
PSMA1	2833.52865307234	2678.4994216164	2233.04980285737	2204.06900306021	2971.0485751789	2228.35927803669	2593.88861214958	3230.57073977284	4909.64232959972	3998.02696651903	2960.03464270621	2307.07907145676	2321.64723509998	2420.8297668964	2146.37431333228	2286.6181265121
PDE3B	3418.07117028159	3280.63409043269	1837.3544846311	1889.33424411839	4453.819706821	2490.03982714381	5295.94176134273	4664.03386395672	2194.50375507764	1434.66613934611	763.545557091417	588.096397883856	1084.60559252184	1286.1574377213	1023.3591146672	1768.90968462675
CYP2R1	475.970772719302	311.065880569304	739.738100740031	407.303805689413	453.877423319625	180.188336582406	670.620129670126	371.855818630352	628.400628845574	125.302594431719	262.576752664922	230.086052948518	332.587745577394	582.484675442171	584.537366642969	367.181449538853
CALCB	0.96939057580306	21.1080418957742	3.68946683660863	12.9596665446632	0	84.2086196088633	6.18083068820392	0	6.99777983124248	0	19.0022649954878	9.77199452677102	0	0	17.58636776433	1.7401964433121
CALCA	0	39.9941846446248	0	0	0	0	2.06027689606797	2.34609349293598	0	0	0	0	5.54312909295657	0	0	0
INSC	0	0	0	0	0	0	13.3917998244418	0	0	0	0	0	1.84770969765219	0	0	0.870098221656049
SOX6	11.6326869096367	2.2218991469236	11.0684005098259	6.47983327233158	0	0.905469028052294	22.6630458567477	15.2496077040838	2.79911193249699	2.91401382399346	12.9560897696507	6.21854197158156	34.1826294065655	18.5691423379216	5.02467650409429	11.3112768815286
C11orf58	13019.8848236109	10739.5495266552	10870.0916673582	9635.51207595706	12251.54396569	8348.42443864215	11916.6415668572	11556.8565462026	2376.44603068995	1704.69808703618	9637.6033099842	7704.77350278955	7867.54789260302	9196.61207367589	7838.49534638709	7165.25885533757
PLEKHA7	0	0	0	0.92569046747594	0	0	0	0	0	0	0	0	0	0	0	6.09068755159234
RPS13	9615.38512139055	9684.1474318665	7798.61052588149	8138.67059004846	9310.38679793948	7814.19771209129	11121.3746849749	10872.9702930118	5566.03407777027	13230.5940988717	9525.31719864723	8099.20673641558	8789.55503173147	8430.39062141639	8295.74090825967	8925.46755774775
PIK3C2A	185.153599978384	348.838166067005	884.549674076919	1124.71391798327	661.544043348014	340.456354547662	443.989671102649	432.854249446688	491.244144153222	529.379178025479	668.534232113979	564.998956275125	308.567519507916	548.278360609158	497.442973905335	285.392216703184
NUCB2	3870.77656918162	2518.5226830379	3821.36527601739	3536.13758575809	3050.49678965945	5173.85002629081	3010.06454515531	2733.19891927041	2223.89443036886	1993.18545561153	4612.36795799567	4638.14394766105	5540.35752841009	5290.25091974576	3894.12429067307	3610.9076198726
NCR3LG1	24.2347643950765	56.6584282465517	0	10.1825951422353	0	0.905469028052294	0	0	15.3951156287334	5.82802764798693	10.3648718157206	55.0785146054367	133.958953079784	14.6598492141486	0	1.7401964433121
KCNJ11	0	0	0	0	0	0	0	0	0	4.85668970665577	0	0	0	0	0	0
ABCC8	0	0	0	0	16.5189356840765	0	0	0	0	0	0	0	32.3349197089133	0	0	10.4411786598726
USH1C	0	0	12.9131339281302	0	0	0	1.03013844803399	0	0	0	0	0	0	0.97732328094324	0	0.870098221656049
OTOG	0	0	0	0	0	3.62187611220917	2.06027689606797	0	0	0	0	0	1.84770969765219	2.93196984282972	0	0.870098221656049
MYOD1	0	0	0	0	0	0	0	0	0	0	0.863739317976717	0	0	0	0	0
KCNC1	0	0	0	0	0	0	2.06027689606797	0	0	3.88535176532462	0	0	1.84770969765219	0	0	6.09068755159234
SERGEF	53.3164816691683	143.312494976572	84.8577372419985	92.569046747594	66.8623587212619	134.914885179792	46.3562301615294	45.7488231122515	18.1942275612304	1.94267588266231	63.916709530277	109.268666072076	36.9541939530438	64.5033365422538	87.0943927376344	40.0245181961783
TPH1	21.3265926676673	117.760654786951	15.6802340555867	7.40552373980752	0	15.392973476889	61.8083068820392	18.7687479434878	0	53.4235867732135	14.6835684056042	15.9905364983526	1.84770969765219	11.7278793713189	0	1.7401964433121
SAAL1	726.073541276492	1502.00382332035	1281.16735901235	1260.79041670223	678.062979032091	976.095612240373	304.92098061806	254.551143983553	950.298501082728	440.016087423013	1097.81267314841	1358.30723922117	1147.42772224201	1171.81061385094	1241.93254259531	987.561481579616
MRGPRX3	0	0	0	0	1.57323196991204	0	0	0	0	0	0	0	0	0	0	0
MRGPRX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAA2-SAA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAA2	0	0	0	0	0	0	19.5726305126458	0	0	0	0	0	12.0101130347392	0.97732328094324	0	0
SAA1	0	0	0	0	0	0	0	0	0	0	0	3.55345255518946	0	0	0	0
HPS5	1111.89099044611	649.905500475152	680.706631354292	731.295469305992	881.009903150745	722.56428438573	1137.27284662952	1166.00846598918	1517.11866741337	982.022658685797	500.968804426496	715.13232673188	693.814991468397	859.067163949108	877.643496048469	543.811388535031
GTF2H1	3040.0088457184	2688.49796777755	1574.47997252273	2159.63586062137	3111.85283648602	2949.11262436632	1797.59159181931	2611.20205763774	2407.23626194741	1253.99728225852	2019.42252542956	2196.03367910709	1943.7906019301	2214.61455461738	2447.01745749392	2170.02496481019
LDHA	38043.7331473911	56286.260139442	56990.2718583844	55210.0308612	29862.3026368855	36109.1993696974	22277.774077183	10971.5062197151	25253.5878549879	16203.8595372863	57789.3428085502	53214.7287402398	36400.804898597	40210.0117478477	37986.5543709528	36788.6229098394
LDHC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34978433606286	0
LDHAL6A	20.3572020918643	4.44379829384719	12.9131339281302	6.47983327233158	65.2891267513498	0	1.03013844803399	1.17304674646799	0	28.1688002986035	0	0	0	10.7505560903756	21.7735981844086	10.4411786598726
TSG101	1223.37090666346	2211.90060076244	4791.69505404546	4386.84712536848	1228.69416850131	4675.84206086204	1043.53024785843	1074.51081976468	841.133135715346	898.487595731318	3355.62725033954	4428.49024690487	3833.99762262829	5113.35540589503	4601.76623166635	4267.83177722292
UEVLD	1360.05497785169	1075.39918711102	964.795577773157	1051.58437105267	1083.17021128444	866.533859846045	364.669010604031	1434.63617093035	727.769102449218	1213.20108872261	1077.08292951697	661.830538404038	894.29149366366	980.255250786069	955.525981861931	1013.6644282293
MISFA	27.1429361224857	0	13.8355006372824	23.1422616868985	10.2260078044283	9.05469028052294	0	7.03828047880793	33.5893431899639	33.0254900052592	19.0022649954878	3.55345255518946	8.31469363943485	23.4557587426378	5.86212258811001	6.96078577324839
SPTY2D1	1030.46218207865	517.702501233198	903.919374969115	1273.75008324689	1228.69416850131	673.668956870907	1035.28914027416	1085.06824048289	242.12318216099	1480.31902258868	1279.19792992352	858.158792078255	1041.18441462701	643.078718860652	508.329772997539	924.91440962038
TMEM86A	0	0	0	0	0.786615984956022	2.71640708415688	0	0	0	0	0	0	1.84770969765219	0	0	3.4803928866242
IGSF22	0	0	4.61183354576079	0	0	0	0	0	0	0	0	0	0	0	0.837446084015715	2.61029466496815
PTPN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4803928866242
MRGPRX1	0	0	0	0	0	0	0	0	0	0	1.72747863595343	0	0	0	0	0
MRGPRX2	0	0	0	0	0	0	0	0	0	0	8.63739317976716	0	0	0	0	0
ZDHHC13	1161.32990981207	592.136122655139	2116.8315975042	1849.52955401693	1204.30907296767	1780.15210915081	996.143879248866	931.399116695582	1676.6680475657	668.280503635834	1622.10243916027	1620.3743651664	1621.3652596898	1674.15478025577	1527.50165724466	1693.21113934267
CSRP3	0	0	0	0	0	0	1.03013844803399	0	0	0	0	0	0	0	0	0
E2F8	1196.22797054098	1397.57456341494	654.880363498032	1159.89015574735	206.880004043434	962.513576819588	78.290522050583	739.019450274832	383.478334752088	193.2962503249	831.780963211578	759.550483671748	325.196906786785	682.171650098381	418.723042007857	542.941290313375
NAV2	7.75512460642448	0	0	0	7.86615984956022	17.2039115329936	0	8.21132722527591	0	1.94267588266231	0	0	12.9339678835653	15.6371724950918	6.69956867212572	0.870098221656049
DBX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTATIP2	1721.63766262623	1465.34248739611	1155.72548656765	935.873062618175	1680.21174386606	1351.86525888207	2171.53184845565	2327.32474499249	1515.71911144712	1306.4495310904	720.358591192582	802.191914334021	972.819155813878	1192.33440275075	1170.74962545397	922.304114955412
PRMT3	740.614399913538	836.545028816734	768.331468723747	1105.27441816627	754.364729572825	611.191593935298	654.137914501582	566.581578544038	1242.80569802866	1206.40172313329	1526.22737486486	1759.84737795758	1391.3254023321	1370.20723988242	1268.73081728381	1308.6277253707
SLC6A5	0	0	0	0	11.0126237893843	0	0	0	0	0	0	0	0	0	0	1.7401964433121
NELL1	0	0	0	0	2.35984795486807	0	0	0	0	0	0	0	21.2486615230002	0	0	1.7401964433121
ANO5	1.93878115160612	0	1.84473341830432	0	2.35984795486807	0	0	8.21132722527591	0	0	0	0	71.1368233596093	0	49.4093189569272	0
SLC17A6	0	0	0	0	0	0	0	0	0	0	1.72747863595343	0	0	0	0	0
FANCF	247.19459682978	285.514040379682	146.656306755193	92.569046747594	151.816885096512	429.192319296787	345.096380091386	289.742546377593	265.915633587214	408.933273300416	251.348141531225	505.478625975701	664.251636305962	333.267238801645	740.302338269892	417.647146394904
GAS2	0	0	0	29.6220949592301	16.5189356840765	0	0	8.21132722527591	2.79911193249699	0	3.45495727190687	0	1.84770969765219	0	4.18723042007858	1.7401964433121
SVIP	1491.89209616091	1599.76738578499	2148.19206561538	2105.94581350776	1210.60200084732	2527.16405729395	1775.95868441059	792.97960061236	1832.01875981928	924.713720147259	2028.05991860933	2524.72804046211	2274.53063780985	2302.57364990227	2034.99398415819	2447.58629751847
CCDC179	0	0	0	23.1422616868985	0	7.24375222441835	117.435783075875	0	0	0	0	15.1021733595552	0	0	2.51233825204715	0
LUZP2	0	0	1.84473341830432	0	0	0	0	0	0	0	1.72747863595343	0	1.84770969765219	0	0	0
ANO3	0	0	0	0	1.57323196991204	0	0	0	0	0	0	0	2.77156454647828	0	0	0
MUC15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61029466496815
FIBIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BBOX1	0	0	0	0	0	0	0	0	0	0	0	0	0.923854848826095	0.97732328094324	0	0
CCDC34	281.123266982887	579.915677347059	320.061248075799	222.165712194226	162.829508885897	436.436071521206	272.986688729007	253.378097237085	817.340684289121	419.617990655059	231.48213721776	531.241157000825	359.379536193351	491.59361031445	324.929080598097	281.91182381656
LGR4	0	148.867242843881	0	1.85138093495188	1.57323196991204	0	0	0	0	94.219780309122	0	0	0	10.7505560903756	0	10.4411786598726
LIN7C	3819.39886866406	2760.70969005257	3862.87177792924	3682.39667961929	3487.06866131005	2823.25242946705	4499.64474101246	4759.05065042063	3648.64240400983	7667.74170886813	3256.29722877222	3311.81778143658	3255.66448726316	3535.95563045264	4054.91393880409	3080.14770466241
BDNF	3.87756230321224	0	2.76710012745647	0	18.0921676539885	0	0	0	0	1.94267588266231	0	0	0	0	20.0987060163772	13.9215715464968
KIF18A	2330.41494423056	1404.24026085571	2474.70988065524	1654.2088653795	1865.06650033073	1182.5425506363	1836.7368528446	1492.11546150728	1851.61254334676	3180.1604199182	1377.66421217286	931.892932598437	673.490184794223	1567.62654263296	1030.89612942335	1125.03700060127
METTL15	311.174374832782	455.489325119337	299.769180474451	283.261283047638	408.253696192175	233.611009237492	164.822151685438	480.949166051875	571.018834229386	630.398323923919	258.258056075038	186.556259147447	144.121356416871	207.192535559967	197.637275827709	183.590724769426
KCNA4	0	0	0	0	0	0	1.03013844803399	0	0	0	0	0	0	0	0	0
FSHB	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95464656188648	0	0
ARL14EP	2758.88557873551	2269.66997858245	2061.48959495507	1612.55279434309	2827.8844659169	1944.94747225633	3188.27849666519	2661.64306773586	911.110934027771	1394.84128375154	2245.72222673946	1575.95620822653	2022.31826408032	2154.99783447984	2214.20744613755	1862.8802925656
MPPED2	0	0	0	0	0	0	0	0	0	0	0	1.77672627759473	3.69541939530438	1.95464656188648	0	2.61029466496815
DCDC1	0	0	28.5933679837169	0.92569046747594	0.786615984956022	0	11.3315229283739	0	0	0	0.863739317976717	0	0	11.7278793713189	0	0.870098221656049
DNAJC24	467.246257537075	434.381283223563	568.177892837729	431.371757843788	625.359708040038	358.565735108708	805.568266362578	527.871035910595	1017.47718746266	1110.23926694151	609.799958491562	348.238350408567	642.079119934136	292.219661002029	315.717173673925	492.475593457324
IMMP1L	524.440301509455	508.814904645504	589.392327148229	565.596875627799	763.017505407341	414.704814847951	644.866668469276	634.618289839181	498.241923984464	1138.40806724011	443.098270122056	331.359450771417	359.379536193351	240.421527112037	383.550306479198	395.894690853502
ELP4	923.829218740316	895.42535621021	807.99323721729	670.19989845258	270.595898824872	542.375947803324	634.565283988936	166.572637998454	109.165365367383	48.5668970665577	912.108719783413	702.695242788716	406.496133483482	643.078718860652	527.591032929901	602.107969385986
PAX6	39.7450136079255	5.55474786730899	76.5564368596291	31.473475894182	3.93307992478011	26.2586018135165	4.12055379213595	53.9601503375274	174.944495781062	14.5700691199673	42.3232265808591	30.2043467191104	45.2688875924786	36.1609613948999	52.75910329299	26.1029466496815
RCN1	145.408586370459	222.18991469236	78.4011702779334	137.927879653915	154.17673305138	191.053964919034	217.359212535171	148.976936801434	464.652580794501	285.573354751359	257.394316757062	172.342448926689	103.471743068523	156.371724950918	116.405005678184	136.6054208
WT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7401964433121
EIF3M	8054.66629434762	6930.1034392547	5870.86410375348	7570.29664301824	6993.80272224399	6188.88080673743	6968.88660094992	6760.26839989501	3778.80110887094	7124.76379966402	9338.74950596426	7347.65152099301	8010.74539417107	7432.54355157334	7220.4601363835	6572.7219663898
CCDC73	17.4490303644551	16.664243601927	0.922366709152158	0.92569046747594	1.57323196991204	0.905469028052294	3.09041534410196	2.34609349293598	25.1920073924729	18.4554208852919	3.45495727190687	0	0.923854848826095	14.6598492141486	0.837446084015715	12.1813751031847
